發生年度,發生時-Hours,處理別-編號,區序,天候,道路型態,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
112,22,2,萬華區,8,4,1,4,51,未飲酒,121.4991925,25.0213241
112,22,2,大同區,7,4,1,4,27,未飲酒,121.5200198,25.0752202
112,22,2,大同區,7,4,1,4,33,未飲酒,121.5200198,25.0752202
112,23,2,大安區,8,5,1,4,18,未飲酒,121.522696,25.02709
112,23,2,大安區,8,5,1,4,25,未飲酒,121.522696,25.02709
112,0,2,中山區,8,3,2,4,55,無法檢測,121.5250767,25.0507735
112,0,2,中山區,8,3,2,4,47,未飲酒,121.5250767,25.0507735
112,6,2,中正區,8,5,1,4,34,無法檢測,121.5212509,25.0244011
112,6,2,中正區,8,5,1,4,75,未飲酒,121.5212509,25.0244011
112,6,2,內湖區,8,4,1,4,65,未飲酒,121.5671264,25.07905051
112,6,2,內湖區,8,4,1,4,65,未飲酒,121.5671264,25.07905051
112,7,2,萬華區,8,14,11,4,49,未飲酒,121.4901589,25.03476034
112,7,2,萬華區,8,14,11,4,57,未飲酒,121.4901589,25.03476034
112,7,2,萬華區,8,4,1,4,50,未飲酒,121.4952484,25.02813268
112,7,2,萬華區,8,4,1,4,61,未飲酒,121.4952484,25.02813268
112,7,2,文山區,8,14,9,4,37,未飲酒,121.5702509,24.983138
112,7,2,文山區,8,14,9,4,0,無法檢測,121.5702509,24.983138
112,8,2,北投區,8,11,9,4,54,未飲酒,121.5297446,25.1461492
112,8,2,北投區,8,11,9,4,19,未飲酒,121.5297446,25.1461492
112,8,2,文山區,8,3,2,4,51,未飲酒,121.5669519,24.9886288
112,8,2,文山區,8,3,2,4,76,未飲酒,121.5669519,24.9886288
112,8,2,文山區,8,3,2,4,47,未飲酒,121.5669519,24.9886288
112,8,2,信義區,8,14,9,4,30,未飲酒,121.5530827,25.023943
112,8,2,信義區,8,14,9,4,43,未飲酒,121.5530827,25.023943
112,8,2,信義區,8,14,9,4,53,未飲酒,121.5530827,25.023943
112,8,2,內湖區,8,14,9,4,42,未飲酒,121.5704666,25.0784371
112,8,2,內湖區,8,14,9,4,57,未飲酒,121.5704666,25.0784371
112,8,2,南港區,8,3,2,4,37,未飲酒,121.5872996,25.04892517
112,8,2,南港區,8,3,2,4,23,有飲酒,121.5872996,25.04892517
112,8,2,南港區,8,14,8,4,27,未飲酒,121.6122893,25.0611956
112,8,2,南港區,8,14,8,4,46,未飲酒,121.6122893,25.0611956
112,8,2,信義區,8,4,1,4,21,未飲酒,121.5818783,25.044221
112,8,2,信義區,8,4,1,4,47,未飲酒,121.5818783,25.044221
112,8,2,北投區,8,5,2,4,35,未飲酒,121.48595,25.12201436
112,8,2,北投區,8,5,2,4,0,無法檢測,121.48595,25.12201436
112,8,2,北投區,8,5,2,4,28,未飲酒,121.48595,25.12201436
112,8,2,北投區,8,5,2,4,39,未飲酒,121.48595,25.12201436
112,8,2,大同區,8,15,22,4,40,未飲酒,121.5175848,25.07784306
112,8,2,大同區,8,15,22,4,52,未飲酒,121.5175848,25.07784306
112,8,2,內湖區,8,4,2,4,27,未飲酒,121.5817057,25.05673961
112,8,2,內湖區,8,4,2,4,43,未飲酒,121.5817057,25.05673961
112,8,2,大安區,8,14,9,4,52,未飲酒,121.528343,25.0252443
112,8,2,大安區,8,14,9,4,69,未飲酒,121.528343,25.0252443
112,9,2,中正區,8,14,9,4,19,未飲酒,121.5175131,25.02816177
112,9,2,中正區,8,14,9,4,40,未飲酒,121.5175131,25.02816177
112,9,2,北投區,8,14,9,4,58,未飲酒,121.5067172,25.1205445
112,9,2,北投區,8,14,9,4,29,未飲酒,121.5067172,25.1205445
112,9,2,北投區,8,14,9,4,27,無法檢測,121.5067172,25.1205445
112,9,2,大同區,8,14,8,4,22,未飲酒,121.5108845,25.07183482
112,9,2,大同區,8,14,8,4,34,未飲酒,121.5108845,25.07183482
112,9,2,北投區,8,3,2,4,18,無法檢測,121.4839511,25.1375566
112,9,2,北投區,8,3,2,4,73,無法檢測,121.4839511,25.1375566
112,9,2,北投區,8,3,2,4,17,無法檢測,121.4839511,25.1375566
112,9,2,大安區,8,14,9,3,0,無法檢測,121.5435121,25.03379298
112,9,2,大安區,8,14,9,3,39,未飲酒,121.5435121,25.03379298
112,10,2,信義區,8,3,1,4,44,未飲酒,121.5654749,25.0340333
112,10,2,信義區,8,3,1,4,50,無法檢測,121.5654749,25.0340333
112,10,2,內湖區,8,14,9,4,51,未飲酒,121.6137542,25.06535708
112,10,2,內湖區,8,14,9,4,48,無法檢測,121.6137542,25.06535708
112,10,2,內湖區,8,14,9,4,61,未飲酒,121.6137542,25.06535708
112,11,2,松山區,8,4,1,4,40,未飲酒,121.5520242,25.04617966
112,11,2,松山區,8,4,1,4,44,未飲酒,121.5520242,25.04617966
112,11,2,大安區,7,14,9,4,55,未飲酒,121.5413446,25.0444684
112,11,2,大安區,7,14,9,4,25,未飲酒,121.5413446,25.0444684
112,11,2,士林區,8,3,1,4,33,未飲酒,121.525602,25.08602821
112,11,2,士林區,8,3,1,4,22,未飲酒,121.525602,25.08602821
112,12,2,文山區,8,14,9,4,0,無法檢測,121.5759139,24.99178937
112,12,2,文山區,8,14,9,4,39,未飲酒,121.5759139,24.99178937
112,12,2,信義區,8,14,9,4,27,未飲酒,121.5775089,25.0375496
112,12,2,信義區,8,14,9,4,31,未飲酒,121.5775089,25.0375496
112,12,2,信義區,8,14,9,4,36,無法檢測,121.5775089,25.0375496
112,13,2,松山區,8,3,1,4,19,未飲酒,121.549171,25.04684591
112,13,2,松山區,8,3,1,4,43,未飲酒,121.549171,25.04684591
112,13,2,大同區,8,14,9,4,41,無法檢測,121.5136772,25.04945108
112,13,2,大同區,8,14,9,4,45,未飲酒,121.5136772,25.04945108
112,13,2,大同區,8,14,9,4,26,未飲酒,121.5136772,25.04945108
112,13,2,信義區,8,4,2,4,28,未飲酒,121.5683262,25.0391737
112,13,2,信義區,8,4,2,4,73,未飲酒,121.5683262,25.0391737
112,13,2,北投區,8,4,1,4,45,未飲酒,121.4647374,25.12433637
112,13,2,北投區,8,4,1,4,66,未飲酒,121.4647374,25.12433637
112,14,2,士林區,8,14,9,4,56,未飲酒,121.4964417,25.09774015
112,14,2,士林區,8,14,9,4,41,未飲酒,121.4964417,25.09774015
112,14,2,士林區,8,14,9,4,22,未飲酒,121.4964417,25.09774015
112,14,2,士林區,8,4,1,4,28,未飲酒,121.5279334,25.0957307
112,14,2,士林區,8,4,1,4,30,未飲酒,121.5279334,25.0957307
112,14,2,大同區,8,4,2,4,28,未飲酒,121.508145,25.05047333
112,14,2,大同區,8,4,2,4,50,未飲酒,121.508145,25.05047333
112,14,2,中正區,8,3,2,4,46,未飲酒,121.5149155,25.0434082
112,14,2,中正區,8,3,2,4,66,未飲酒,121.5149155,25.0434082
112,14,2,中正區,8,3,2,4,42,未飲酒,121.5149155,25.0434082
112,14,2,中正區,8,3,2,4,64,未飲酒,121.5149155,25.0434082
112,14,2,中正區,8,3,2,4,30,未飲酒,121.5149155,25.0434082
112,14,2,中正區,8,3,2,4,31,未飲酒,121.5149155,25.0434082
112,15,2,內湖區,8,4,1,4,18,無法檢測,121.5843593,25.068744
112,15,2,內湖區,8,4,1,4,27,未飲酒,121.5843593,25.068744
112,15,2,萬華區,8,3,1,4,57,未飲酒,121.4983122,25.0161976
112,15,2,萬華區,8,3,1,4,45,未飲酒,121.4983122,25.0161976
112,16,2,中山區,8,4,2,4,47,未飲酒,121.5405891,25.0572357
112,16,2,中山區,8,4,2,4,56,未飲酒,121.5405891,25.0572357
112,16,2,萬華區,8,4,1,4,48,未飲酒,121.5073802,25.0477895
112,16,2,萬華區,8,4,1,4,19,未飲酒,121.5073802,25.0477895
112,16,2,中正區,8,4,1,4,33,未飲酒,121.5359862,25.0114752
112,16,2,中正區,8,4,1,4,44,未飲酒,121.5359862,25.0114752
112,16,2,士林區,8,14,9,4,63,未飲酒,121.5308627,25.1182474
112,16,2,士林區,8,14,9,4,47,未飲酒,121.5308627,25.1182474
112,16,2,士林區,8,3,1,4,69,未飲酒,121.5249866,25.0936751
112,16,2,士林區,8,3,1,4,27,未飲酒,121.5249866,25.0936751
112,16,2,松山區,8,3,1,4,30,無法檢測,121.5470356,25.0451395
112,16,2,松山區,8,3,1,4,22,無法檢測,121.5470356,25.0451395
112,16,2,大安區,8,3,1,4,31,未飲酒,121.5433879,25.0214903
112,16,2,大安區,8,3,1,4,56,未飲酒,121.5433879,25.0214903
112,16,2,文山區,8,4,2,4,60,未飲酒,121.5410477,24.9938061
112,16,2,文山區,8,4,2,4,43,未飲酒,121.5410477,24.9938061
112,17,2,松山區,8,4,1,4,22,未飲酒,121.5567674,25.05310028
112,17,2,松山區,8,4,1,4,54,未飲酒,121.5567674,25.05310028
112,17,2,松山區,8,5,1,4,24,未飲酒,121.5593603,25.04841642
112,17,2,松山區,8,5,1,4,66,未飲酒,121.5593603,25.04841642
112,17,2,松山區,8,4,1,4,37,無法檢測,121.5550624,25.04808565
112,17,2,松山區,8,4,1,4,63,未飲酒,121.5550624,25.04808565
112,17,2,松山區,8,4,1,4,18,未飲酒,121.5550624,25.04808565
112,17,2,松山區,8,4,1,4,42,未飲酒,121.5550624,25.04808565
112,17,2,中山區,8,4,1,4,28,未飲酒,121.5221732,25.0648641
112,17,2,中山區,8,4,1,4,64,未飲酒,121.5221732,25.0648641
112,17,2,大同區,8,4,1,4,44,未飲酒,121.5206893,25.05767459
112,17,2,大同區,8,4,1,4,35,未飲酒,121.5206893,25.05767459
112,17,2,信義區,8,14,9,4,29,未飲酒,121.5602959,25.0339813
112,17,2,信義區,8,14,9,4,27,未飲酒,121.5602959,25.0339813
112,17,2,內湖區,8,3,1,4,20,未飲酒,121.5903488,25.07044848
112,17,2,內湖區,8,3,1,4,43,未飲酒,121.5903488,25.07044848
112,17,2,中正區,8,4,1,4,24,未飲酒,121.5167467,25.02312579
112,17,2,中正區,8,4,1,4,20,未飲酒,121.5167467,25.02312579
112,17,2,中正區,8,4,1,4,23,無法檢測,121.5167467,25.02312579
112,18,2,內湖區,8,14,7,4,15,未飲酒,121.5912148,25.08542263
112,18,2,內湖區,8,14,7,4,28,未飲酒,121.5912148,25.08542263
112,18,2,大安區,8,14,9,4,37,未飲酒,121.5430068,25.0360906
112,18,2,大安區,8,14,9,4,39,未飲酒,121.5430068,25.0360906
112,18,2,北投區,8,4,1,4,27,未飲酒,121.4852643,25.1388868
112,18,2,北投區,8,4,1,4,54,未飲酒,121.4852643,25.1388868
112,18,2,北投區,8,4,1,4,28,無法檢測,121.4852643,25.1388868
112,18,2,北投區,8,4,1,4,2,無法檢測,121.4852643,25.1388868
112,18,2,北投區,8,4,1,4,27,無法檢測,121.4852643,25.1388868
112,19,2,南港區,8,4,1,4,43,未飲酒,121.6058194,25.0558754
112,19,2,南港區,8,4,1,4,21,未飲酒,121.6058194,25.0558754
112,20,2,大同區,8,14,11,4,19,未飲酒,121.5061985,25.0490522
112,20,2,大同區,8,14,11,4,37,未飲酒,121.5061985,25.0490522
112,20,2,大安區,8,4,1,4,64,未飲酒,121.5480823,25.0342453
112,20,2,大安區,8,4,1,4,45,未飲酒,121.5480823,25.0342453
112,21,2,中山區,8,14,9,4,22,未飲酒,121.5232821,25.0626282
112,21,2,中山區,8,14,9,4,0,無法檢測,121.5232821,25.0626282
112,21,2,中山區,8,14,9,4,41,未飲酒,121.5232821,25.0626282
112,21,2,信義區,8,14,9,4,68,未飲酒,121.565318,25.0426918
112,21,2,信義區,8,14,9,4,36,未飲酒,121.565318,25.0426918
112,21,2,信義區,8,14,9,4,24,未飲酒,121.565318,25.0426918
112,22,2,大安區,8,4,1,4,18,未飲酒,121.5467035,25.0194353
112,22,2,大安區,8,4,1,4,53,未飲酒,121.5467035,25.0194353
112,23,2,信義區,7,4,1,4,19,未飲酒,121.5673098,25.0416106
112,23,2,信義區,7,4,1,4,18,未飲酒,121.5673098,25.0416106
112,23,2,北投區,8,3,1,4,42,未飲酒,121.5165949,25.11757129
112,23,2,北投區,8,3,1,4,23,未飲酒,121.5165949,25.11757129
112,2,2,信義區,7,14,9,4,28,未飲酒,121.5633152,25.0411061
112,2,2,信義區,7,14,9,4,34,未飲酒,121.5633152,25.0411061
112,2,2,大安區,8,4,1,4,21,未飲酒,121.5434164,25.0284406
112,2,2,大安區,8,4,1,4,21,無法檢測,121.5434164,25.0284406
112,2,2,大安區,8,4,1,4,64,未飲酒,121.5434164,25.0284406
112,5,2,信義區,8,14,9,4,41,未飲酒,121.5629976,25.04725074
112,5,2,信義區,8,14,9,4,38,無法檢測,121.5629976,25.04725074
112,6,2,萬華區,8,14,9,4,64,未飲酒,121.4967477,25.0393134
112,6,2,萬華區,8,14,9,4,48,未飲酒,121.4967477,25.0393134
112,7,2,萬華區,8,8,8,4,36,未飲酒,121.4877561,25.03547476
112,7,2,萬華區,8,8,8,4,111,無法檢測,121.4877561,25.03547476
112,7,2,南港區,8,3,2,4,55,未飲酒,121.6202546,25.0548898
112,7,2,南港區,8,3,2,4,20,未飲酒,121.6202546,25.0548898
112,7,2,內湖區,8,4,1,4,37,未飲酒,121.581697,25.05705
112,7,2,內湖區,8,4,1,4,55,未飲酒,121.581697,25.05705
112,7,2,北投區,8,14,9,4,28,未飲酒,121.5125415,25.1094242
112,7,2,北投區,8,14,9,4,39,未飲酒,121.5125415,25.1094242
112,7,2,中正區,8,4,1,4,31,未飲酒,121.5211013,25.02323233
112,7,2,中正區,8,4,1,4,56,未飲酒,121.5211013,25.02323233
112,7,2,內湖區,8,14,9,4,39,未飲酒,121.5896089,25.05953889
112,7,2,內湖區,8,14,9,4,41,未飲酒,121.5896089,25.05953889
112,8,2,中正區,8,4,2,4,74,未飲酒,121.527423,25.03419036
112,8,2,中正區,8,4,2,4,41,無法檢測,121.527423,25.03419036
112,8,2,內湖區,8,14,9,4,27,未飲酒,121.5821603,25.07495175
112,8,2,內湖區,8,14,9,4,38,未飲酒,121.5821603,25.07495175
112,8,2,大安區,8,14,9,4,34,無法檢測,121.550586,25.0243904
112,8,2,大安區,8,14,9,4,44,未飲酒,121.550586,25.0243904
112,8,2,信義區,8,4,1,4,63,未飲酒,121.5740076,25.0440291
112,8,2,信義區,8,4,1,4,63,未飲酒,121.5740076,25.0440291
112,8,2,北投區,8,4,1,4,30,未飲酒,121.5144061,25.1110309
112,8,2,北投區,8,4,1,4,74,未飲酒,121.5144061,25.1110309
112,9,2,北投區,8,14,9,4,52,未飲酒,121.5207207,25.11050859
112,9,2,北投區,8,14,9,4,59,未飲酒,121.5207207,25.11050859
112,9,2,北投區,8,14,9,4,52,無法檢測,121.5207207,25.11050859
112,9,2,北投區,8,4,2,4,62,未飲酒,121.5192808,25.1104379
112,9,2,北投區,8,4,2,4,75,未飲酒,121.5192808,25.1104379
112,10,2,南港區,8,4,2,4,27,未飲酒,121.6035682,25.0576997
112,10,2,南港區,8,4,2,4,43,未飲酒,121.6035682,25.0576997
112,10,2,內湖區,8,14,9,4,28,未飲酒,121.5786363,25.06911472
112,10,2,內湖區,8,14,9,4,24,未飲酒,121.5786363,25.06911472
112,10,2,中正區,8,4,1,4,69,未飲酒,121.5190458,25.0250289
112,10,2,中正區,8,4,1,4,39,未飲酒,121.5190458,25.0250289
112,10,2,中山區,8,5,1,4,56,未飲酒,121.5264218,25.0580412
112,10,2,中山區,8,5,1,4,38,未飲酒,121.5264218,25.0580412
112,10,2,中正區,8,5,1,4,25,未飲酒,121.5068756,25.0369851
112,10,2,中正區,8,5,1,4,24,無法檢測,121.5068756,25.0369851
112,10,2,中正區,8,5,1,4,33,未飲酒,121.5068756,25.0369851
112,10,2,北投區,8,14,8,4,20,未飲酒,121.5078434,25.1135356
112,10,2,北投區,8,14,8,4,47,未飲酒,121.5078434,25.1135356
112,11,2,萬華區,8,11,11,4,53,有飲酒,121.4958618,25.01525195
112,11,2,萬華區,8,11,11,4,0,無法檢測,121.4958618,25.01525195
112,11,2,士林區,8,14,9,4,31,未飲酒,121.4959675,25.10414799
112,11,2,士林區,8,14,9,4,46,未飲酒,121.4959675,25.10414799
112,11,2,松山區,8,14,9,4,26,未飲酒,121.5639386,25.04880612
112,11,2,松山區,8,14,9,4,41,未飲酒,121.5639386,25.04880612
112,12,2,文山區,8,4,2,4,66,未飲酒,121.5514619,25.0027045
112,12,2,文山區,8,4,2,4,35,未飲酒,121.5514619,25.0027045
112,12,2,士林區,8,14,20,4,40,未飲酒,121.517927,25.090244
112,12,2,士林區,8,14,20,4,50,未飲酒,121.517927,25.090244
112,12,2,內湖區,8,4,1,4,39,未飲酒,121.5784197,25.0545775
112,12,2,內湖區,8,4,1,4,43,未飲酒,121.5784197,25.0545775
112,12,2,中山區,8,3,2,4,55,未飲酒,121.5288577,25.05645477
112,12,2,中山區,8,3,2,4,38,未飲酒,121.5288577,25.05645477
112,13,2,士林區,8,14,9,4,58,無法檢測,121.5266634,25.09131232
112,13,2,士林區,8,14,9,4,54,未飲酒,121.5266634,25.09131232
112,13,2,士林區,8,14,9,4,20,未飲酒,121.5266634,25.09131232
112,13,2,中正區,8,10,9,4,26,無法檢測,121.5199912,25.0481528
112,13,2,中正區,8,10,9,4,47,未飲酒,121.5199912,25.0481528
112,13,2,中正區,8,10,9,4,27,未飲酒,121.5199912,25.0481528
112,13,2,士林區,8,3,1,4,62,未飲酒,121.5222914,25.09709326
112,13,2,士林區,8,3,1,4,63,無法檢測,121.5222914,25.09709326
112,13,2,士林區,8,4,1,4,44,未飲酒,121.5225973,25.09226058
112,13,2,士林區,8,4,1,4,61,未飲酒,121.5225973,25.09226058
112,14,2,中正區,8,4,1,4,78,未飲酒,121.5092544,25.03044678
112,14,2,中正區,8,4,1,4,22,未飲酒,121.5092544,25.03044678
112,14,2,北投區,8,4,1,4,59,未飲酒,121.5165643,25.10608031
112,14,2,北投區,8,4,1,4,19,無法檢測,121.5165643,25.10608031
112,14,2,北投區,8,4,1,4,19,未飲酒,121.5165643,25.10608031
112,14,2,信義區,8,15,9,4,33,未飲酒,121.5742562,25.0380791
112,14,2,信義區,8,15,9,4,41,未飲酒,121.5742562,25.0380791
112,14,2,士林區,8,14,9,4,23,未飲酒,121.5134117,25.08073433
112,14,2,士林區,8,14,9,4,65,未飲酒,121.5134117,25.08073433
112,15,2,中山區,8,14,18,4,41,無法檢測,121.5318587,25.05796931
112,15,2,中山區,8,14,18,4,26,無法檢測,121.5318587,25.05796931
112,15,2,南港區,7,4,2,4,28,未飲酒,121.6158433,25.0492142
112,15,2,南港區,7,4,2,4,49,未飲酒,121.6158433,25.0492142
112,15,2,南港區,8,14,9,4,58,未飲酒,121.582899,25.0527874
112,15,2,南港區,8,14,9,4,47,未飲酒,121.582899,25.0527874
112,16,2,大安區,7,14,9,4,33,未飲酒,121.5518489,25.0244861
112,16,2,大安區,7,14,9,4,38,未飲酒,121.5518489,25.0244861
112,16,2,松山區,7,14,9,4,52,未飲酒,121.5796202,25.04951456
112,16,2,松山區,7,14,9,4,32,未飲酒,121.5796202,25.04951456
112,16,2,松山區,7,14,9,4,27,未飲酒,121.5796202,25.04951456
112,16,2,松山區,6,3,1,4,20,無法檢測,121.5548705,25.060315
112,16,2,松山區,6,3,1,4,54,未飲酒,121.5548705,25.060315
112,16,2,松山區,6,3,1,4,19,未飲酒,121.5548705,25.060315
112,16,2,北投區,8,4,2,4,21,未飲酒,121.502806,25.12187003
112,16,2,北投區,8,4,2,4,48,未飲酒,121.502806,25.12187003
112,17,2,內湖區,6,14,9,4,55,未飲酒,121.6002705,25.05995124
112,17,2,內湖區,6,14,9,4,43,未飲酒,121.6002705,25.05995124
112,17,2,士林區,8,5,2,4,53,無法檢測,121.5265642,25.100801
112,17,2,士林區,8,5,2,4,18,無法檢測,121.5265642,25.100801
112,17,2,文山區,6,14,9,4,46,未飲酒,121.557052,25.0048862
112,17,2,文山區,6,14,9,4,24,未飲酒,121.557052,25.0048862
112,17,2,中山區,6,14,7,4,30,未飲酒,121.5377633,25.05472301
112,17,2,中山區,6,14,7,4,53,未飲酒,121.5377633,25.05472301
112,17,2,北投區,8,14,11,4,19,未飲酒,121.499085,25.11196815
112,17,2,北投區,8,14,11,4,57,未飲酒,121.499085,25.11196815
112,18,2,中山區,8,14,9,4,41,未飲酒,121.5377458,25.04479822
112,18,2,中山區,8,14,9,4,35,未飲酒,121.5377458,25.04479822
112,18,2,萬華區,8,5,1,4,63,未飲酒,121.5033005,25.03511937
112,18,2,萬華區,8,5,1,4,25,未飲酒,121.5033005,25.03511937
112,18,2,北投區,8,14,8,4,3,未飲酒,121.5069627,25.11467892
112,18,2,北投區,8,14,8,4,29,未飲酒,121.5069627,25.11467892
112,18,2,北投區,8,14,8,4,7,未飲酒,121.5069627,25.11467892
112,18,2,北投區,8,14,8,4,34,未飲酒,121.5069627,25.11467892
112,18,2,北投區,8,14,8,4,30,未飲酒,121.5069627,25.11467892
112,18,2,北投區,8,14,8,4,6,未飲酒,121.5069627,25.11467892
112,18,2,信義區,7,3,2,4,65,未飲酒,121.5591941,25.0326001
112,18,2,信義區,7,3,2,4,41,未飲酒,121.5591941,25.0326001
112,18,2,中正區,8,4,1,4,53,未飲酒,121.5364357,25.0110675
112,18,2,中正區,8,4,1,4,19,未飲酒,121.5364357,25.0110675
112,18,2,大安區,6,4,2,4,44,未飲酒,121.5434435,25.0311321
112,18,2,大安區,6,4,2,4,30,未飲酒,121.5434435,25.0311321
112,18,2,中山區,7,4,1,4,29,未飲酒,121.5300457,25.0519886
112,18,2,中山區,7,4,1,4,40,未飲酒,121.5300457,25.0519886
112,18,2,萬華區,7,5,2,4,30,未飲酒,121.5074887,25.0485054
112,18,2,萬華區,7,5,2,4,54,未飲酒,121.5074887,25.0485054
112,18,2,南港區,7,3,1,4,64,未飲酒,121.5973896,25.0509557
112,18,2,南港區,7,3,1,4,35,未飲酒,121.5973896,25.0509557
112,19,2,中山區,7,14,8,4,55,未飲酒,121.5264405,25.05218138
112,19,2,中山區,7,14,8,4,29,未飲酒,121.5264405,25.05218138
112,19,2,南港區,8,4,2,4,19,未飲酒,121.6157117,25.04927587
112,19,2,南港區,8,4,2,4,52,未飲酒,121.6157117,25.04927587
112,19,2,大安區,8,14,9,4,43,未飲酒,121.5439818,25.0139912
112,19,2,大安區,8,14,9,4,42,未飲酒,121.5439818,25.0139912
112,19,2,中正區,8,3,1,4,27,未飲酒,121.5299,25.01670677
112,19,2,中正區,8,3,1,4,40,未飲酒,121.5299,25.01670677
112,20,2,中山區,8,4,1,4,19,未飲酒,121.5371621,25.05781106
112,20,2,中山區,8,4,1,4,32,未飲酒,121.5371621,25.05781106
112,20,2,大同區,8,3,2,4,48,無法檢測,121.5184393,25.06502692
112,20,2,大同區,8,3,2,4,43,未飲酒,121.5184393,25.06502692
112,20,2,大同區,8,3,2,4,18,未飲酒,121.5184393,25.06502692
112,21,2,中山區,7,14,9,4,34,未飲酒,121.523017,25.06930624
112,21,2,中山區,7,14,9,4,19,未飲酒,121.523017,25.06930624
112,21,2,中正區,8,4,2,4,24,無法檢測,121.5164267,25.0351705
112,21,2,中正區,8,4,2,4,42,無法檢測,121.5164267,25.0351705
112,21,2,南港區,8,3,1,4,18,未飲酒,121.5914669,25.039433
112,21,2,南港區,8,3,1,4,56,未飲酒,121.5914669,25.039433
112,22,2,士林區,8,3,1,4,33,未飲酒,121.5509014,25.10058917
112,22,2,士林區,8,3,1,4,31,未飲酒,121.5509014,25.10058917
112,22,2,萬華區,8,4,1,4,24,未飲酒,121.5073424,25.0476311
112,22,2,萬華區,8,4,1,4,22,未飲酒,121.5073424,25.0476311
112,23,2,萬華區,8,4,1,4,65,未飲酒,121.5043121,25.0199279
112,23,2,萬華區,8,4,1,4,56,未飲酒,121.5043121,25.0199279
112,5,2,大同區,8,4,2,4,54,未飲酒,121.5197483,25.0739393
112,5,2,大同區,8,4,2,4,30,有飲酒,121.5197483,25.0739393
112,5,2,南港區,8,4,1,4,43,未飲酒,121.6153123,25.0613469
112,5,2,南港區,8,4,1,4,63,未飲酒,121.6153123,25.0613469
112,6,2,大安區,8,4,1,4,59,未飲酒,121.5496555,25.0425967
112,6,2,大安區,8,4,1,4,40,未飲酒,121.5496555,25.0425967
112,6,2,北投區,8,14,9,4,61,未飲酒,121.4663556,25.1269563
112,6,2,北投區,8,14,9,4,34,未飲酒,121.4663556,25.1269563
112,7,2,士林區,8,4,2,4,38,未飲酒,121.5092793,25.08657862
112,7,2,士林區,8,4,2,4,75,未飲酒,121.5092793,25.08657862
112,7,2,大安區,8,14,9,4,16,無法檢測,121.555315,25.0269119
112,7,2,大安區,8,14,9,4,49,未飲酒,121.555315,25.0269119
112,7,2,大安區,8,14,9,4,20,未飲酒,121.555315,25.0269119
112,7,2,萬華區,8,4,1,4,63,未飲酒,121.4943042,25.0243482
112,7,2,萬華區,8,4,1,4,70,未飲酒,121.4943042,25.0243482
112,7,2,萬華區,8,14,9,4,20,未飲酒,121.5053476,25.0493129
112,7,2,萬華區,8,14,9,4,49,未飲酒,121.5053476,25.0493129
112,7,2,南港區,8,3,2,4,25,未飲酒,121.5893072,25.0529267
112,7,2,南港區,8,3,2,4,44,未飲酒,121.5893072,25.0529267
112,7,2,文山區,8,4,1,4,20,未飲酒,121.5601375,24.9836803
112,7,2,文山區,8,4,1,4,34,未飲酒,121.5601375,24.9836803
112,8,2,文山區,8,4,1,4,82,未飲酒,121.5600228,24.98419223
112,8,2,文山區,8,4,1,4,39,未飲酒,121.5600228,24.98419223
112,8,2,文山區,8,4,1,4,77,無法檢測,121.5600228,24.98419223
112,8,2,文山區,8,14,8,4,88,無法檢測,121.5738404,24.9928008
112,8,2,文山區,8,14,8,4,44,未飲酒,121.5738404,24.9928008
